Unnamed: 0,index,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.rating,reviews.text,reviews.title,reviews.username
427,1227,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2013-10-20T00:00:00Z,2016-11-21T23:29:21Z,4.0,Hotel was clean and neat. Food was good. Restaurant staff was polite and willing to speak english.,Very nice!,CK
428,1228,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-04-27T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Acceuil agreable, htel trs bien et trs calme en contre partie, tous les services annexes sont trs chers (parking , petit djeuner,internet payant!)",Tr��s bien mais tr��s cher,Rodolphe
429,1229,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-08-01T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Das Zimmer war sehr sauber und fr einen kurzen Aufenthalt auch gut ausgestattet. Das Personal war sehr, sehr freundlich und hflich, alles hat reibungslos geklappt und wir werden wieder im TRYP Hotel buchen, wenn wir geschftlich unterwegs sind.",nettes Hotel,A Traveler
430,1230,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-07-22T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Good hotel, a little out of the centre of Krefeld. Disappointing that they had to charge for parking when it was the only way to get there and also for internet for more than a minimum useage",Charge for parking seemed uneccessary,robert
431,1231,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-01-23T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Rooms are basic but clean. This time I had a very quiet room (the rooms next to the central hall tend to be noisier). Front desk personnel was extremely friendly and helpful. When returning a rental car, get gas at the gas station next to the expressway. After that, it will be difficult to find another station. Also, get a good map of the Dusseldorf airport in advance, it is not the easiest airport for finding the car return center.",Perfect location for early flight from Dusseldorf,Brookfielder
432,1232,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-05-27T00:00:00Z,2016-11-21T23:29:21Z,5.0,"You always know what to expect at a Tryp hotel. Clean room, good staff, nice bed. Another wonderful stay here.",Always good,Andrew
433,1233,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-05-15T00:00:00Z,2016-11-21T23:29:21Z,5.0,"prima ontbijtbuffet, gunstig gelegen bij snelweg",prima hotel,A Traveler
434,1234,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-09-18T00:00:00Z,2016-11-21T23:29:21Z,5.0,"If you have transportation, this is the spot to stay in Krefeld, Germany. The hotel is very nice and clean, with friendly staff. They had construction going on during my stay and the Expedia info did not mention this, so this was unexpected. I did not use he room during the day, so this was not a problem for me, but for someone on vacation, this could be a disaster........there was loud hammer drills, etc. The food is very good, as was everything.........only the construction issue not being noted as a special condition was a negative.",Very nice hotel in industrial area,Nick
435,1235,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-06-10T00:00:00Z,2016-11-21T23:29:21Z,4.0,"The hotel was very pleasant, although not exceptional. Hotel and room was modern and clean. Didn't use restaurant, but it looked quite nice. Nice terrace at the back overlooking a small lake. There was a small free wi-fi allowance, but if you wanted more you had to pay a small charge - it did however work well (compared to other hotels I've stayed at). There was a charge for parking your car at the hotel. Not very much, but a bit of a cheek when there's no real alternative. It's a bit like a restaurant charging you extra to use cutlery! It was also a bit tricky to find. There's a sign on the main road saying to turn right after 200 metres, but even if you're good at estimating distances and take the correct turning, you could still fail to find it! The hotel sign at the top of their drive is rather small.",Pleasant modern hotel,James
436,1236,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-05-18T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Im preis sollte wenigstens freies wlan drin sein, nebenkosten bedachten !",Pleasant modern hotel,A Traveler
437,1237,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-12-07T00:00:00Z,2016-11-21T23:29:21Z,5.0,"Wir sind bis jetzt sehr oft in diesem Hotel gewesen, am Anfang war das parken noch umsonst, dann 7 pro Nacht und jetzt 9 . Parken in der Nhe ist nicht mglich und das wird meiner Meinung nach ausgenutzt. Nach meiner Beschwerde gabs ein Zimmer Upgrade, mit dem Ergebnis, das die Dusche defekt war. Wir werden uns in Zukunft ein neues Hitel suchen.",Gutes Hotel aber ....,fankhouser
438,1238,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2013-10-01T00:00:00Z,2016-11-21T23:29:21Z,5.0,Htel parfait pour une pause en voyage d'affaires !,Nickel,A Traveler
439,1239,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2013-12-04T00:00:00Z,2016-11-21T23:29:21Z,5.0,"Wir waren zu einem Familienfest eingeladen und haben deswegen nur die Mglichkeit zu bernachten genutzt. Manchmal sind es die Kleinigkeiten, die sich positiv bemerkbar machen. Bei uns war es der Wasserkocher, verschiedene Teesorten, eine Flasche Wasser und jeden Tag was zu knabbern.",Ruhige Lage,Rudolf
440,1240,Europark Fichtenhain A1,Hotels,Terre Haute,United States,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-03-23T00:00:00Z,2016-11-21T23:29:21Z,4.0,Clean and decent with good staff with simple and clean rooms and a resonably good breakfast. For the price it is really good.,Convenient,Mikael
441,1241,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-06-16T00:00:00Z,2016-11-21T23:29:21Z,5.0,Professional staff and nice atmosphere and good food and drink. Excellent breakfast (For a charge). Did not like the fact of the hotel charging 9 euros a day for parking on their property.,Close to the city,Mikael
442,1242,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-12-20T00:00:00Z,2016-11-21T23:29:21Z,3.0,The hotel is far away from the center of Krefeld but we'll connected if you have a car. public transportation to Dsseldorf is a big hassle.,Business Hotel with good access,A Traveler
443,1243,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-09-13T00:00:00Z,2016-11-21T23:29:21Z,3.0,"zwei bernachtungen. Hotel ist absolut ok. Zimmer einwandfrei und modern. WLAN Daten Rate knnte besser sein, 100MB waren frei. EInziges Manko: als wir Sonntag ankamen, und in der Bar noch etwas essen wollten gingen selbst die Pizzen aus (totaler Kahlfra!) Fr das nchste Lokal muss man ziemlich suchen.",Praktisches modernes Hotel im Industriegebiet,Klosty
444,1244,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-07-10T00:00:00Z,2016-11-21T23:29:21Z,4.0,Trevligt familjehotell i mindre stad med bra anslutning frn/till Autobahn. 500 m till mycket trevlig restaurant med mycket god och prisvrd mat samt personal med knsla fr service.,Mycket prisv��rt,Rolf
445,1245,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-12-29T00:00:00Z,2016-11-21T23:29:21Z,2.0,DURANT 3 JOURS AUCUN PERSONNEL DE NETTOYAGE C'EST PRESENTE POUR FAIRE LES LITS NI CHANGER LES SERVIETTES. PAS DE PERSONNEL A L'ACCUEIL PARLANT LE FRANCAIS,TRES DECUS DE CET ETABLISSEMENT,DAVID
446,1246,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-05-08T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Vi hadde tre flotte dager i Krefeld, og hotellet svarte til vre forventninger. Rolige omgivelser utenfor by og sentrum. God frokost og fine enkle rom. Hyggelige mennesker og god service generelt.",God standard men litt avsides beliggenhet.,Oddvar
447,1247,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-06-06T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Das Hotel liegt zwischen der A44 (Krefeld Fichtenhain) und einem Industriegebiet. Wir haben hier nach einer Feier bernachtet und dementsprechend nicht viel Zeit in dem Hotel verbracht. Zimmer: moderne, zweckmige Einrichtung, ingesamt sauber und ordentlich. Das Frhstcksbffet war lecker - wir haben hier nichts vermisst. Unser Zimmer war in Richtung des gepflasterten Parkplatzes gelegen. Leider drangen Stimmen und anderer Lrm (geklapper von gezogenen Koffern etc) in die offensichtlich sehr hellhrigen Zimmer und sorgten dafr, dass man frh wach wurde. Deswegen gibt es einen Punkt Abzug beim Zimmerkomfort.",Praktisch gelegenes Hotel,A Traveler
448,1248,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-02-14T00:00:00Z,2016-11-21T23:29:21Z,3.0,"Hotelli sopii matkustajalle, jolla on asiaa ko. alueelle, ja joka ei vaadi kummempia mukavuuksia. Hotellin henkilkunta on ystvllist, mutta palvelut ovat hyvin rajalliset, eik hotelli ympristineen tarjoa juurikaan mitn aktiviteetteja.",Kohtuullinen hinta-laatusuhde,Lauri
449,1249,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-06-03T00:00:00Z,2016-11-21T23:29:21Z,3.0,BAIRRO INDUSTRIAL SEM NADA PERTO,MEDIO,MARCOS
450,1250,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-09-19T00:00:00Z,2016-11-21T23:29:21Z,4.0,Mooie nette kamer met een grote badkamer. Bed lekker stevig maar kussens zeer slap. Echt Duits dus. Goed ontbijt,leuk om met vrienden te gaan,E.A.C.
451,1251,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2014-08-07T00:00:00Z,2016-11-21T23:29:21Z,5.0,das Hotel lieget etwas auerhalb - sehr ruhig - sehr schn an einem kleinen See gelegen - tolles Frhstcksbuffet - gerumige Zimmer - gut ausgestattet - sehr hell - sehr sauber - das Bad sehr sauber und gut ausgestattet - groe offene Dusche,sehr sch��nes Hotel - gro��er Parkplatz,A Traveler
452,1252,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-07-07T00:00:00Z,2016-11-21T23:29:21Z,2.0,"propre, Restaurant en Terrasse correct problme accs internet",acceptable pour l'objet de mon s��jour,Philippe
453,1253,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-05-19T00:00:00Z,2016-11-21T23:29:21Z,3.0,Just OK basic room,acceptable pour l'objet de mon s��jour,A Traveler
454,1254,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-09-07T00:00:00Z,2016-11-21T23:29:21Z,4.0,"Nice hotel on a industrial area, but still quiet. Well equipped. Very good breakfast and nice room! to ask money for parking is a bit odd. There is enough space. It would be better to offer this as a service!",Nice hotel!,Henry
455,1255,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-05-16T00:00:00Z,2016-11-21T23:29:21Z,2.0,"This is a very poor hotel. The internet costs money if you want 8mbps speed (still slow), or you can get 24 hour access at a time for free at only 5.12kbps speed. This is very unprofessional and poor service. The rooms are small, cramped, and not comfortable. I guess if you don't care about internet and comfortable rooms then this might be ok for a business trip. My company has an office in Krefeld, but I will NOT be staying here ever again.",Very bad hotel,John
456,1256,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2015-08-18T00:00:00Z,2016-11-21T23:29:21Z,4.0,Zimmer sauber - essen echt gut,Ist den Preis wert,A Traveler
457,1257,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-10-30T00:00:00Z,2016-11-21T23:29:21Z,4.0,Das Hotel war im Groen und Ganzen in Ordnung nur die Umgebung mit der Baustelle war nicht so prickelnd,sauberes DurchschnittsHotel,A Traveler
458,1258,Europark Fichtenhain A1,Hotels,Terre Haute,US,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-07-15T00:00:00Z,2016-11-21T23:29:21Z,2.0,Das Hotel war im Groen und Ganzen in Ordnung nur die Umgebung mit der Baustelle war nicht so prickelnd,sauberes DurchschnittsHotel,Kiridharan
459,1259,Europark Fichtenhain A1,Hotels,Terre Haute,United States,51.295746,6.557915,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-10-28T00:00:00Z,2016-11-21T23:29:21Z,5.0,Das Hotel war im Groen und Ganzen in Ordnung nur die Umgebung mit der Baustelle war nicht so prickelnd,sauberes DurchschnittsHotel,A Traveler
460,1260,Europark Fichtenhain A1,Hotels,Terre Haute,US,48.459234,-24.330348333333333,Tryp Dusseldorf Krefeld Hotel,47807,IN,2016-10-02T00:00:00Z,2016-11-21T23:29:21Z,4.0,Das Hotel war im Groen und Ganzen in Ordnung nur die Umgebung mit der Baustelle war nicht so prickelnd,sauberes DurchschnittsHotel,A Traveler
464,1264,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,45.622722,-55.21861166666667,Centennial Bed and Breakfast,49423,MI,2014-08-27T00:00:00Z,2016-10-26T21:32:35Z,3.0,"As everyone else has mentioned, you can walk downtown. Nice historic home and overall friendly owners. What we did not like was being told that we could not eat nor drink in our room due to new carpet installation. It would have been nice to know that prior to the reservation, as we do enjoy things like snacks and wine... More","Awesome Location, Some Changes Recommended",BeachGirl42808
465,1265,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.78620999999999,-86.106875,Centennial Bed and Breakfast,49423,MI,2014-10-10T00:00:00Z,2016-10-26T21:32:35Z,4.0,"This is a nicely maintained house in a quiet location. It is in a historic neighborhood, convenient to shops and near a nice park. Hope College is one block away. Parking is available on the street and in the rear of the house. Our room was nicely decorated and quiet. It was of average size with an in-suite bathroom that... More","Pleasant place, Great location",ruppbenn_traveling
466,1266,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.786210000000004,-86.106875,Centennial Bed and Breakfast,49423,MI,2015-07-28T00:00:00Z,2016-10-26T21:32:35Z,5.0,We booked this last minute(week after 4th of July.) and were very surprise how nice it was. Rooms are a comfortable room for two. We stayed in one of the smaller rooms with the claw foot tub and a pot belly stove(did not need the stove to heat the room. It is July). I peaked into other rooms and some... More,Check for road work,Brian C
467,1267,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.78620999999999,-86.106875,Centennial Bed and Breakfast,49423,MI,2014-08-05T00:00:00Z,2016-10-26T21:32:35Z,5.0,"Really close to dwtn 8th street, where the shops and restaurants are. This is on 12th st, so 4 blocks away. This mansion is beautifully maintained and preserved. The grounds are so pretty, the inside is decorated nicely. Our room was more modern and clean, with 3 sunny windows and a large bathroom. The hosts were friendly and informative, but... More","Great location, beautifully preserved mansion.",wannadrive
468,1268,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.786210000000004,-86.106875,Centennial Bed and Breakfast,49423,MI,2014-09-02T00:00:00Z,2016-10-26T21:32:35Z,4.0,"DISCLAIMER: We don't stay at BBs often, so I had to get myself in the right mindset for our stay at Centennial. It didn't start off great, with the hostess requiring that I prove to her that I could lock and unlock the front door while she watched, but I understand the need for security. SETUP: I will probably always... More","Great location, nice room, off-street parking",Emily R
469,1269,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.78620999999999,-86.106875,Centennial Bed and Breakfast,49423,MI,2014-07-22T00:00:00Z,2016-10-26T21:32:35Z,3.0,Location is ideal for walking to Holland's downtown area. Room 3 and 4 which my parents and I stayed in was clean but not nicely decorated. It was very basic on all counts. The common area was decorated to somewhat the time period of the house. Breakfast was a very basic continental. We had been told it would be a... More,Great location but!,SharonK55
470,1270,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.786210000000004,-86.106875,Centennial Bed and Breakfast,49423,MI,2011-04-27T00:00:00Z,2016-10-26T21:32:35Z,4.0,My husband and I stayed for a 3 day get away. The location is amazing. We parked the car and walked everywhere. Downtown Holland has great shopping and several cool restaurants that we enjoyed (microbrewed beer - awesome). We stayed in room 1 which has a jacuzzi tub and a very comfortable king-sized bed. I felt very glamorous. I read... More,Awesome Location,Love_the_hectic_life
471,1271,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,42.78620999999999,-86.106875,Centennial Bed and Breakfast,49423,MI,2006-09-26T00:00:00Z,2016-10-26T21:32:35Z,2.0,"The Centennial Inn BB is a large, grand old house right in the middle of Holland, MI. It is across the street from Centennial Park and within walking distance of the downtown restaurants and shopping, which is the primary reason we stayed there. The owners and innkeepers, Kay and Rein, bought the house in 1995 and completely refinished it. They... More",Stay away,TL2
472,1272,8 E 12th St,"Bed & Breakfasts,Hotels & Motels,Hotel",Holland,US,43.326799333333334,-85.18056333333334,Centennial Bed and Breakfast,49423,MI,2014-05-28T00:00:00Z,2016-10-26T21:32:35Z,5.0,"The location of this bed and breakfast is unbeatable. We were fortunate to get rooms during the Tulip Time festival. The historic building is beautiful and the room we chose was perfect. The front porch is lovely and relaxing, and the back yard seemed very accessible and friendly. The hosts were friendly not intrusive at all. Reservations via the... More","Great location, historic building.",AAAKP
473,1273,720 E Harbor St,"Hotel,Hotels",Oscoda,US,43.86738866666666,-84.25425166666666,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2016-01-28T00:00:00Z,2016-04-01T08:19:06Z,5.0,The entire staff made you feel as if you part of their family all friendly and extremely helpful ! The pool area was clean and warm. They let us us the special room so we could play our card games and even brought us warm cookies,Making awesome memories,jacquelinea637
474,1274,720 E Harbor St,"Hotel,Hotels",Oscoda,United States,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-12-21T00:00:00Z,2016-04-01T08:19:06Z,5.0,"Americinn on the Au Sable river is a gem! Very friendly staff and incredibly clean rooms. Excellent views and great amenities like free WiFi, a nice pool and hot tub and free breakfast from 5 am - 10 am. I do a fair amount of business travel and always find helpful, friendly staff when I stay with Americinn. Highly recommend!",Great stay!,Amanda K
475,1275,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-11-09T00:00:00Z,2016-04-01T08:19:06Z,5.0,"I have never been to the area, but had traveled to hike the Highbank Trail. Prior to my stay, the hotel contacted me to let me know ahead of time that the pool was down for maintenance in case I wanted to cancel my reservation! When I arrived, the staff was very pleasant and check in was quick. I used... More",Great value! Great hotel!,jamielC6316NT
476,1276,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-12-13T00:00:00Z,2016-04-01T08:19:06Z,5.0,Not a lot of choices while in area on business but was a good choice to stay. Friendly staff decent breakfast clean room Great area to explore if having extra time. Will stay again while in area. The area is a great part of michigan although not as traveled as other areas.,Good stay,Partsman123
477,1277,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-09-30T00:00:00Z,2016-04-01T08:19:06Z,5.0,"AmericInn provided us a wonderful stay and breakfast when in town. We stayed there in September, 2012 and again September, 2015. Both times we had fantastic customer service and a great time! The Paul Bunyan Festival was not much to rave about but the Lumberman's Monument was a must see stop if you are in that area!","Paul Bunyan Festival in Oscoda, MI",Dawn F
478,1278,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-11-30T00:00:00Z,2016-04-01T08:19:06Z,1.0,We had our family reunion there and it was a great overall trip.Everything was clean and people were friendly and helpful. They were tolerant of small children and teens.There was rooms for everybody and plenty of space for gathering and eating. The kids and adults loved the pool and hot tub. We were impressed at the ability for my cousin... More,Wood/ Scott reunion,804shelbyj
479,1279,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-10-12T00:00:00Z,2016-04-01T08:19:06Z,5.0,"The hotel was very clean and quiet. The front desk staff even had homemade cookies for the guests.They were very helpful at making restaurant suggestions and answering any questions we had. The breakfast was one of the best hotel breakfasts I have had. They had variety which was great and little touches like V-8 juice, and sliced cheese to make... More",A piece of history,Jane W
480,1280,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-11-02T00:00:00Z,2016-04-01T08:19:06Z,5.0,"Room and bathroom was immaculate, and there was no odor, which is really nice! We would definitely stay here and recommend this. The only downside was that there was no elevator and there is an upper level involving quite a few stairs. If stairs are an issue, make sure you let them know ahead of time. They were very helpful... More",Very nice experience,Mary S
481,1281,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-09-24T00:00:00Z,2016-04-01T08:19:06Z,5.0,"3 of us shared 2 rooms for 4 days. Vacationing and our 50th High School Reunion. Seems we didn't spend much time in the rooms, we were mostly doing tourist stuff visiting Light Houses driving the AuSable River, Hunting Paul Bunion and Babe, And lots of Reunion events so we mostly were in for sleeping, both rooms were very nice... More",4 Days on the AuSable River,299laurieb
482,1282,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-12-31T00:00:00Z,2016-04-01T08:19:06Z,5.0,"We arrived here for our stay at 9:30 pm on December 23 and stayed through December 25. During which a storm knocked out the power in the early hours of the 24th. No electricity, no heat, cold water to shower and no breakfast. But the stay was still as expected. The staff was wonderful. Extra blankets, to keep warm. Flashlights... More",Last minute holiday stay,Kristine G
483,1283,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-10-15T00:00:00Z,2016-04-01T08:19:06Z,5.0,"Had to book online to get the best discounted rate (desk help said she couldn't give that deal, even though I showed it to her just before confirming it online). After getting confimation, she did give us the 'corner' room (it has a LOT more space), so it made up for having to confirm the price online instead of them... More",Nice !,L3172ODcharlesh
484,1284,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2016-01-06T00:00:00Z,2016-04-01T08:19:06Z,5.0,"Have stayed here several times. In fact I got married in October 2015 and we spent part of our honeymoon here. We came back to start off the the new year. Wee make at least two trips hear a year. We always have a pleasant stay and the the staff is great, rooms are very nice and clean, and the... More",Outstanding,linnettec2016
485,1285,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-10-17T00:00:00Z,2016-04-01T08:19:06Z,5.0,"What a nice surprise it was to find the many homey amenities this hotel offers! First of all, there was a basket of fresh cookies at the check-in desk, and you could help yourself to free coffee or tea at any time of the day. They even had flavored Torani syrups for your coffee! The lobby was decorated for Halloween/fall,... More",Very pleasant and many amenities,SH_NBhome2000 H
486,1286,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797800000001,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2015-12-31T00:00:00Z,2016-04-01T08:19:06Z,5.0,"We have stayed at the AmericInn of Oscoda several times and we keep coming back! This lodge reminds us of a quality Bed/Breakfast experience with friendly staff and owner. The lobby is always decorated, clean and gives you a feeling of home away from home. I really don't want to say too much about this best kept secret as I... More",Like a Bed and Breakfast feeling,Jim760
487,1287,720 E Harbor St,"Hotel,Hotels",Oscoda,US,44.40797799999999,-83.32794,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2016-01-29T00:00:00Z,2016-04-01T08:19:06Z,5.0,This facility is one of the cleanest we have ever stayed at. The staff treat you like family and make you feel like your part of their family. What a wonderful place to call home when you can't be at home.,The best place to stay ever.,allenm913
488,1288,720 E Harbor St,"Hotel,Hotels",Oscoda,United States,43.00181066666667,-80.52697,Americinn Lodge Suites Oscoda - Ausable River,48750,MI,2016-02-01T00:00:00Z,2016-04-01T08:19:06Z,5.0,"The most remarkable aspect of our stay was the friendliness and helpfulness of the staff, both housekeeping and desk staff, both the day we checked in, and the next day when we checked out. They care about the guests and it showed. Everything about the room was as expected. Very Clean, and functional. The recliner( yes, recliner) and the desk... More",Excellent Stay,philbert_2k
489,1289,760 Langhorne Newtown Rd,"Party & Event Planners,Restaurants,Hotels,Wedding Reception Locations & Services",Langhorne,US,41.59564333333333,-77.726,Bridgetown Mill House Restaurant Inn,19047,Upper Holland,2015-07-05T00:00:00Z,2016-04-06T13:03:50Z,5.0,"Had an excellent stay!!! The rooms are lovely, clean, dark for sleeping. Central air with a gas fireplace in case you get cool. Very attentive and kind helpful staff. I will be back on my next trip. I HIGHLY recommend this place to everyone. It's also a perfect romantic get away. The larger rooms have canopy beds and living space.... More",Certified Tranformational Coach Practitioner and Reiki Practitioner,Drotenberg
490,1290,760 Langhorne Newtown Rd,"Party & Event Planners,Restaurants,Hotels,Wedding Reception Locations & Services",Langhorne,US,40.189476000000006,-74.92503,Bridgetown Mill House Restaurant Inn,19047,Upper Holland,2013-10-14T00:00:00Z,2016-04-06T13:03:50Z,5.0,"Bridgetown Mill House Inn Langhorne, PA On October 5, 2013, I hosted a rehearsal dinner for 49 people at this charming restaurant. From hors doeuvres to dessert, we received outstanding service and remarkable food. The owner, Kim, actively manages the restaurant, while her husband, Russell, is the chef extraordinaire. They are both friendly and engaging professionals that strive for excellence. They make sure youll have a memorable dining experience, for sure. They and their ...view morestaff do a fantastic job. Kim provided ample, courteous, attentive servers, and bartenders. We didnt wait for anything all night. I just cant say enough about the incredible service and food. GOOGLE the name to see their web site. The pictures look exactly like the restaurant. This is a cool inn. They also have an outside bar that our group enjoyed, stocked with all the liquors/wines anyone could want first class. The portions of food were plentiful, especially the desserts. The dining room was tastefully illuminated while the glasses, dishes and silverware sparkled. Everything is extra clean and inviting. Inside are several fire places to add a romantic ambiance. So if youre looking to celebrate an anniversary, or special occasion, choose this lovely Inn and you wont be disappointed. Entres range from 21 (chicken) to 31 (filet Mignon). A very quixotic atmosphere, I must say. Finally, be sure to do yourself a favor and pretend youre rich - eat here at very reasonable prices.view less",Certified Tranformational Coach Practitioner and Reiki Practitioner,beachperson
